id,player_name,appearances_time, field_goal_percentage ,shots_made,shots_try, three_pointer_percentage ,three_shots_made,three_shots_try, free_throws_percentage ,free_throw_made,free_throws_try,rebounds,assists,steals,blocks,turnovers,fouls,scores,is_allstar
6,Deng Adel,10.2,0.31,0.6,1.9,0.26,0.3,1.2,1,0.2,0.2,1,0.3,0.1,0.2,0.3,0.7,1.7,0
700,Thomas Welsh,3.3,0.54,0.6,1.2,0.43,0.3,0.6,0.5,0.1,0.2,0.4,0.5,0,0,0.1,0.3,1.6,0
232,Melvin Frazier,4.4,0.33,0.7,2.1,0,0,0.6,0.25,0.1,0.4,0.5,0.1,0.1,0,0.1,0.6,1.5,0
258,Brandon Goodwin,3.6,0.26,0.4,1.4,0.33,0.1,0.4,0.82,0.6,0.7,0.2,0.9,0,0,0.2,0.4,1.4,0
684,Jarred Vanderbilt,4.1,0.47,0.5,1.1,0,0,0.1,0.6,0.4,0.6,1.4,0.2,0.4,0.1,0.5,0.5,1.4,0
582,Malachi Richardson,4.7,0.31,0.4,1.3,0.32,0.4,1.1,0.8,0.2,0.2,0.6,0,0,0,0.4,0.6,1.4,0
213,Jacob Evans,6.8,0.34,0.6,1.8,0.27,0.1,0.5,0,0,0,0.8,0.8,0.2,0.1,0.4,0.9,1.3,0
488,Naz Mitrou0Long,6,0.3,0.4,1.4,0.18,0.1,0.8,1,0.1,0.1,0.4,1.1,0.1,0.1,0.6,0.7,1.1,0
7,DeVaughn Akoon0Purcell,3.1,0.3,0.4,1.4,0,0,0.6,0.5,0.1,0.3,0.6,0.9,0.3,0,0.3,0.6,1,0
670,Sindarius Thornwell,4.9,0.35,0.3,0.8,0.2,0,0.2,0.74,0.4,0.5,0.7,0.3,0.2,0.1,0.3,0.6,1,0
375,Terrence Jones,2.5,0.25,0.5,2,0,0,1,0,0,0.5,2,0,0,0,0.5,0.5,1,0
33,Ron Baker,10.1,0.2,0.3,1.3,0.08,0.1,0.9,0.83,0.3,0.4,0.7,1,0.4,0.1,0.3,1.2,0.9,0
70,Isaac Bonga,5.5,0.15,0.2,1.5,0,0,0.4,0.6,0.4,0.7,1.1,0.7,0.4,0.2,0.3,0.4,0.9,0
433,Tyler Lydon,3.8,0.5,0.4,0.7,0.4,0.2,0.4,0.33,0,0.1,0.7,0.2,0.1,0,0.2,0.4,0.9,0
355,Alize Johnson,4.6,0.25,0.3,1.1,0.5,0.1,0.1,0.5,0.3,0.6,1.4,0.1,0.1,0.2,0,0.5,0.9,0
129,Tyler Cavanaugh,3.5,0.3,0.3,0.9,0.2,0.1,0.5,1,0.2,0.2,0.7,0.1,0,0,0.1,0.3,0.8,0
268,James Harden,36.5,0.44,9.9,22.3,0.36,4.4,12.4,0.87,10.2,11.8,6.6,7.5,1.8,0.9,4.5,3.3,34.3,1
42,Bradley Beal,36,0.46,10.4,22.9,0.35,3,8.4,0.84,6.8,8,4.2,6.1,1.2,0.4,3.4,2.2,30.5,0
391,Damian Lillard,37.5,0.46,9.5,20.4,0.4,4.1,10.2,0.89,7,7.8,4.3,8,1.1,0.3,2.9,1.7,30,1
673,Trae Young,35.3,0.44,9.1,20.8,0.36,3.4,9.5,0.86,8,9.3,4.3,9.3,1.1,0.1,4.8,1.7,29.6,1
13,Giannis Antetokounmpo,30.4,0.55,10.9,19.7,0.3,1.4,4.7,0.63,6.3,10,13.6,5.6,1,1,3.7,3.1,29.5,1
184,foreign_star,33.6,0.46,9.5,20.6,0.32,2.8,8.9,0.76,7,9.2,9.4,8.8,1,0.2,4.3,2.5,28.8,1
322,Kyrie Irving,32.9,0.48,10,20.8,0.39,2.8,7.1,0.92,4.7,5.1,5.2,6.4,1.4,0.5,2.6,2.7,27.4,0
649,Russell Westbrook,35.9,0.47,10.6,22.5,0.26,1,3.7,0.76,5.1,6.7,7.9,7,1.6,0.4,4.5,3.5,27.2,1
388,Kawhi Leonard,32.4,0.47,9.3,19.9,0.38,2.2,5.7,0.89,6.2,7.1,7.1,4.9,1.8,0.6,2.6,2,27.1,1
71,Devin Booker,35.9,0.49,9,18.3,0.35,2,5.7,0.92,6.7,7.3,4.2,6.5,0.7,0.3,3.8,3,26.6,0
606,Karl0Anthony Towns,33.9,0.51,9,17.8,0.41,3.3,7.9,0.8,5.1,6.5,10.8,4.4,0.9,1.2,3.1,3.3,26.5,0
169,Anthony Davis,34.4,0.5,8.9,17.7,0.33,1.2,3.5,0.85,7.2,8.5,9.3,3.2,1.5,2.3,2.5,2.5,26.1,1
378,Zach LaVine,34.8,0.45,9,20,0.38,3.1,8.1,0.8,4.5,5.6,4.8,4.2,1.5,0.5,3.4,2.2,25.5,0
333,LeBron James,34.6,0.49,9.6,19.4,0.35,2.2,6.3,0.69,3.9,5.7,7.8,10.2,1.2,0.5,3.9,1.8,25.3,1
443,Donovan Mitchell,34.3,0.45,8.7,19.4,0.37,2.5,6.9,0.86,4,4.7,4.4,4.3,1,0.2,2.7,2.5,24,1
321,Brandon Ingram,33.9,0.46,8.2,17.7,0.39,2.4,6.2,0.85,5,5.9,6.1,4.2,1,0.6,3,2.9,23.8,1
588,Jayson Tatum,34.3,0.45,8.4,18.6,0.4,2.9,7.1,0.81,3.8,4.7,7,3,1.4,0.9,2.3,2.1,23.4,1
553,D'Angelo Russell,32.3,0.43,8,18.8,0.37,3.5,9.6,0.81,3.6,4.4,3.9,6.3,1.1,0.3,3.3,1.9,23.1,0
199,Joel Embiid,29.5,0.48,7.5,15.7,0.33,1.1,3.4,0.81,6.9,8.5,11.6,3,0.9,1.3,3.1,3.4,23,1
570,Pascal Siakam,35.2,0.45,8.3,18.4,0.36,2.2,6.1,0.79,4,5.1,7.3,3.5,1,0.9,2.5,2.8,22.9,1
665,Zion Williamson,27.8,0.58,8.8,15,0.43,0.3,0.6,0.64,4.8,7.4,6.3,2.1,0.7,0.4,2.5,1.8,22.5,0
419,CJ McCollum,36.5,0.45,8.7,19.4,0.38,2.8,7.3,0.76,2,2.6,4.2,4.4,0.8,0.6,1.8,2.6,22.2,0
176,DeMar DeRozan,34.1,0.53,8.2,15.4,0.26,0.1,0.5,0.85,5.6,6.6,5.5,5.6,1,0.3,2.4,2.6,22.1,0
653,Andrew Wiggins,34.4,0.45,8.1,18.1,0.33,2.1,6.2,0.71,3.5,5,5.1,3.7,0.8,1,2.4,2.4,21.8,0
143,John Collins,33.2,0.58,8.6,14.8,0.4,1.4,3.6,0.8,2.9,3.7,10.1,1.5,0.8,1.6,1.8,3.4,21.6,0
235,Paul George,29.6,0.44,7.1,16.3,0.41,3.3,7.9,0.88,4,4.5,5.7,3.9,1.4,0.4,2.6,2.4,21.5,0
219,De'Aaron Fox,32,0.48,7.7,16,0.29,1.1,3.6,0.71,4.7,6.7,3.8,6.8,1.5,0.5,3.1,2.8,21.1,0
435,Khris Middleton,29.9,0.5,7.6,15.3,0.42,2.4,5.7,0.92,3.4,3.7,6.2,4.3,0.9,0.1,2.2,2.3,20.9,1
165,Stephen Curry,27.8,0.4,6.6,16.4,0.25,2.4,9.8,1,5.2,5.2,5.2,6.6,1,0.4,3.2,2.2,20.8,0
566,Collin Sexton,33,0.47,7.9,16.7,0.38,1.5,3.9,0.85,3.5,4.1,3.1,3,1,0.1,2.4,2.2,20.8,0
182,Spencer Dinwiddie,31.2,0.42,6.6,16,0.31,1.9,6.3,0.78,5.4,7,3.5,6.8,0.6,0.3,2.7,2.8,20.6,0
524,foreign_star,31.8,0.43,7,16.4,0.35,2.5,7.1,0.8,4,5,9.5,1.8,0.7,2,1.6,3.2,20.4,0
633,Kemba Walker,31.1,0.43,6.8,15.9,0.38,3.2,8.4,0.86,3.7,4.3,3.9,4.8,0.9,0.5,2.1,1.6,20.4,1
89,Jaylen Brown,33.9,0.48,7.5,15.6,0.38,2.3,5.9,0.72,3.1,4.3,6.4,2.1,1.1,0.4,2.2,2.9,20.3,0
63,foreign_star,33.1,0.45,6.6,14.8,0.41,3,7.3,0.9,4,4.4,4.1,2.1,0.5,0.1,2.5,1.7,20.2,0
349,foreign_star,32,0.53,7.7,14.7,0.31,1.1,3.5,0.82,3.4,4.1,9.7,7,1.2,0.6,3.1,3,19.9,1
104,Jimmy Butler,33.8,0.46,5.9,13.1,0.24,0.5,2.1,0.83,7.6,9.1,6.7,6,1.8,0.6,2.2,1.4,19.9,1
640,T.J. Warren,32.9,0.54,8,14.9,0.4,1.4,3.4,0.82,2.5,3,4.2,1.5,1.2,0.5,1.3,2.8,19.8,0
627,foreign_star,32.2,0.48,8,16.7,0.34,1.6,4.7,0.78,2.1,2.7,10.9,3.6,0.9,0.8,1.4,2.2,19.6,0
277,Tobias Harris,34.3,0.47,7.7,16.3,0.37,1.8,5,0.81,2.4,3,6.9,3.2,0.7,0.6,1.4,2.3,19.6,0
529,Julius Randle,32.5,0.46,7.2,15.7,0.28,1,3.6,0.73,4,5.5,9.7,3.1,0.8,0.3,3,2.8,19.5,0
398,Kyle Lowry,36.2,0.42,5.8,13.8,0.35,2.8,8,0.86,5.1,5.9,5,7.5,1.4,0.4,3.1,3.3,19.4,1
295,Buddy Hield,30.8,0.43,6.9,16.1,0.39,3.8,9.6,0.85,1.6,1.9,4.6,3,0.9,0.2,2.3,2.3,19.2,0
303,Jrue Holiday,34.7,0.46,7.5,16.5,0.35,2,5.7,0.71,2.1,3,4.8,6.7,1.6,0.8,3,2.4,19.1,0
238,Shai Gilgeous0Alexander,34.7,0.47,6.8,14.5,0.35,1.2,3.6,0.81,4.1,5.1,5.9,3.3,1.1,0.7,1.9,1.7,19,0
3,LaMarcus Aldridge,33.1,0.49,7.4,15,0.39,1.2,3,0.83,3,3.6,7.4,2.4,0.7,1.6,1.4,2.4,18.9,0
563,foreign_star,30.8,0.47,7,14.8,0.39,1.9,5,0.84,3,3.6,3.6,4,0.7,0.2,2.6,2.2,18.9,0
497,Kelly Oubre Jr.,34.5,0.45,6.7,14.8,0.35,1.9,5.5,0.78,3.4,4.4,6.4,1.5,1.3,0.7,1.5,3.4,18.7,0
230,Danilo Gallinari,29.6,0.44,5.8,13.2,0.41,2.9,7.1,0.89,4.3,4.8,5.2,1.9,0.7,0.1,1.2,1.2,18.7,0
390,Caris LeVert,29.6,0.43,6.9,16.3,0.36,1.8,4.9,0.71,3.1,4.4,4.2,4.4,1.2,0.2,2.6,1.8,18.7,0
274,Montrezl Harrell,27.8,0.58,7.5,12.9,0,0,0.3,0.66,3.7,5.6,7.1,1.7,0.6,1.1,1.7,2.3,18.6,0
556,Domantas Sabonis,34.8,0.54,7.4,13.7,0.25,0.3,1.1,0.72,3.5,4.8,12.4,5,0.8,0.5,2.7,3.1,18.5,1
462,Jamal Murray,32.3,0.46,6.9,15.2,0.35,1.9,5.5,0.88,2.8,3.1,4,4.8,1.1,0.3,2.2,1.7,18.5,0
218,Evan Fournier,31.5,0.47,6.6,14.1,0.4,2.6,6.6,0.82,2.7,3.3,2.6,3.2,1.1,0.2,1.9,2.4,18.5,0
24,Deandre Ayton,32.5,0.55,8.2,14.9,0.23,0.1,0.3,0.75,1.8,2.3,11.5,1.9,0.7,1.5,2.1,3.1,18.2,0
244,Devonte' Graham,35.1,0.38,5.8,15.3,0.37,3.5,9.3,0.82,3,3.7,3.4,7.5,1,0.2,2.9,1.8,18.2,0
659,Lou Williams,28.7,0.42,6,14.4,0.35,1.7,4.8,0.86,4.5,5.2,3.1,5.6,0.7,0.2,2.8,1.2,18.2,0
549,Derrick Rose,26,0.49,7.4,15.1,0.31,0.9,2.9,0.87,2.4,2.8,2.4,5.6,0.8,0.3,2.5,1,18.1,0
551,Terry Rozier,34.3,0.42,6.3,14.9,0.41,2.7,6.7,0.87,2.6,3,4.4,4.1,1,0.2,2.2,2,18,0
449,Ja Morant,31,0.48,6.7,14,0.34,0.9,2.7,0.78,3.6,4.6,3.9,7.3,0.9,0.3,3.3,1.6,17.8,0
190,Andre Drummond,33,0.53,7.3,13.8,0.14,0.1,0.6,0.58,3,5.2,15.2,2.7,1.9,1.6,3.6,3.5,17.7,0
483,foreign_player,31.6,0.5,6.8,13.6,0.2,0.3,1.3,0.89,3.9,4.4,10.3,4,1.4,2,2.4,4.9,17.6,0
397,Kevin Love,31.8,0.45,5.8,13,0.37,2.6,7,0.85,3.3,3.9,9.8,3.2,0.6,0.3,2.5,1.6,17.6,0
508,Chris Paul,31.5,0.49,6.2,12.7,0.37,1.6,4.3,0.91,3.6,4,5,6.7,1.6,0.2,2.3,2.3,17.6,1
622,Fred VanVleet,35.7,0.41,5.9,14.3,0.39,2.7,6.9,0.85,3.1,3.7,3.8,6.6,1.9,0.3,2.2,2.4,17.6,0
283,Gordon Hayward,33.5,0.5,6.7,13.5,0.38,1.6,4.3,0.86,2.4,2.8,6.7,4.1,0.7,0.4,1.8,1.8,17.5,0
326,Jaren Jackson Jr.,28.5,0.47,6.2,13.2,0.39,2.5,6.5,0.75,2.4,3.3,4.6,1.4,0.7,1.6,1.7,4.1,17.4,0
451,Marcus Morris,31.2,0.44,5.7,13.1,0.41,2.3,5.6,0.82,2.9,3.5,5,1.4,0.8,0.5,1.6,2.9,16.7,0
85,Malcolm Brogdon,30.9,0.44,6,13.8,0.33,1.4,4.3,0.89,3.1,3.4,4.9,7.1,0.6,0.2,2.4,1.8,16.5,0
572,Ben Simmons,35.4,0.58,6.6,11.4,0.29,0,0.1,0.62,3.2,5.2,7.8,8,2.1,0.6,3.5,3.3,16.4,1
86,Dillon Brooks,28.9,0.41,6,14.6,0.36,2,5.6,0.81,2.2,2.8,3.3,2.1,0.9,0.4,1.7,3.8,16.2,0
189,foreign_player,28.2,0.44,5.4,12.3,0.37,2.1,5.7,0.78,3.2,4.2,3.2,5.1,0.7,0.2,2.4,2.1,16.2,0
526,Norman Powell,28.4,0.5,5.7,11.5,0.4,2.1,5.3,0.84,2.5,2.9,3.7,1.8,1.2,0.4,1.5,2.1,16,0
2,Bam Adebayo,33.6,0.56,6.1,11,0.14,0,0.2,0.69,3.7,5.3,10.2,5.1,1.1,1.3,2.8,2.5,15.9,1
357,Luke Kennard,32.9,0.44,5.4,12.2,0.4,2.6,6.5,0.89,2.4,2.7,3.5,4.1,0.4,0.2,1.5,2.3,15.8,0
267,Tim Hardaway Jr.,29.5,0.43,5.4,12.5,0.4,2.9,7.2,0.82,2.1,2.6,3.3,1.9,0.6,0.1,1,1.8,15.8,0
652,Hassan Whiteside,30,0.62,6.5,10.5,0.57,0.1,0.1,0.69,2.4,3.6,13.5,1.2,0.4,2.9,1.8,2.9,15.5,0
258,Blake Griffin,28.4,0.35,4.9,13.9,0.24,1.5,6.2,0.78,4.2,5.4,4.7,3.3,0.4,0.4,2.2,1.5,15.5,0
316,Serge Ibaka,27,0.51,6.2,12.2,0.39,1.3,3.3,0.72,1.6,2.3,8.2,1.4,0.5,0.8,2,2.8,15.4,0
16,Carmelo Anthony,32.8,0.43,5.8,13.5,0.39,1.5,3.9,0.85,2.3,2.8,6.3,1.5,0.8,0.5,1.7,2.9,15.4,0
55,D¨¡vis Bert¨¡ns,29.3,0.43,4.9,11.3,0.42,3.7,8.7,0.85,1.9,2.3,4.5,1.7,0.7,0.6,1.1,2.6,15.4,0
482,Kendrick Nunn,29.3,0.44,6,13.6,0.35,2,5.8,0.85,1.3,1.5,2.7,3.3,0.8,0.2,1.7,2.3,15.3,0
532,J.J. Redick,26.4,0.45,4.8,10.5,0.45,3,6.6,0.89,2.8,3.1,2.5,2,0.3,0.2,1.3,1.6,15.3,0
136,Jordan Clarkson,24,0.45,5.5,12.2,0.37,2.1,5.8,0.84,1.9,2.3,2.6,1.9,0.6,0.2,1.4,1.5,15.2,0
32,Will Barton,33,0.45,5.7,12.7,0.38,1.9,5,0.77,1.8,2.3,6.3,3.7,1.1,0.5,1.5,2.1,15.1,0
62,foreign_player,29,0.44,5.5,12.6,0.37,2.7,7.2,0.74,1.4,1.9,3.4,3.4,1,0.2,1.7,2.2,15.1,0
99,Alec Burks,26.6,0.42,4.9,11.6,0.39,1.8,4.6,0.89,3.6,4,4.3,2.9,0.9,0.3,1.4,1.9,15,0
617,foreign_player,26.4,0.59,6.2,10.6,0.35,0.5,1.3,0.74,2.1,2.9,11.3,1.9,0.4,1.1,1.8,2.6,14.9,0
61,Eric Bledsoe,27,0.48,5.5,11.5,0.34,1.2,3.5,0.79,2.8,3.5,4.6,5.4,0.9,0.4,2.4,2.1,14.9,0
408,Lauri Markkanen,29.8,0.43,5,11.8,0.34,2.2,6.3,0.82,2.5,3.1,6.3,1.5,0.8,0.5,1.6,1.9,14.7,0
550,Terrence Ross,27.4,0.4,4.9,12.3,0.35,2.6,7.3,0.85,2.3,2.7,3.2,1.2,1.1,0.3,1,1.6,14.7,0
30,Harrison Barnes,34.5,0.46,5.1,11,0.38,1.4,3.7,0.8,3,3.7,4.9,2.2,0.6,0.2,1.2,1.3,14.5,0
276,Joe Harris,30.8,0.49,5.5,11.4,0.42,2.5,5.9,0.72,0.9,1.3,4.3,2.1,0.6,0.2,1.5,2.3,14.5,0
493,Victor Oladipo,27.8,0.39,5.1,12.9,0.32,1.7,5.5,0.81,2.5,3.1,3.9,2.9,0.9,0.2,2.5,1.9,14.5,0
241,Aaron Gordon,32.5,0.44,5.4,12.4,0.31,1.2,3.8,0.67,2.4,3.6,7.7,3.7,0.8,0.6,1.6,2,14.4,0
145,Mike Conley,29,0.41,4.9,12.1,0.38,2,5.4,0.83,2.4,3,3.2,4.4,0.8,0.1,2,2.2,14.4,0
242,Eric Gordon,28.2,0.37,4.8,12.9,0.32,2.7,8.4,0.77,2.3,3,2,1.5,0.6,0.4,1.2,1.9,14.4,0
31,RJ Barrett,30.4,0.4,5.2,13,0.32,1.1,3.5,0.61,2.8,4.5,5,2.6,1,0.3,2.2,2.2,14.3,0
26,Marvin Bagley III,25.7,0.47,6,12.8,0.18,0.3,1.7,0.81,1.9,2.4,7.5,0.8,0.5,0.9,1.4,3.3,14.2,0
500,Jabari Parker,24.1,0.51,5.8,11.3,0.27,0.8,3.1,0.75,1.6,2.1,5.6,1.8,1.2,0.4,1.7,2.6,14,0
504,Eric Paschall,27.6,0.5,5.3,10.7,0.29,0.6,2.2,0.77,2.7,3.5,4.6,2.1,0.5,0.2,1.6,2.1,14,0
535,Josh Richardson,30.8,0.43,5.1,11.7,0.34,1.5,4.5,0.81,2.1,2.6,3.2,2.9,0.9,0.7,1.9,2.5,13.7,0
261,Rui Hachimura,30.1,0.47,5.3,11.4,0.29,0.5,1.8,0.83,2.4,2.9,6.1,1.8,0.8,0.2,1.1,2.2,13.5,0
292,Tyler Herro,27.4,0.43,4.9,11.5,0.39,2.1,5.4,0.87,1.6,1.8,4.1,2.2,0.6,0.2,1.6,1.4,13.5,0
538,Duncan Robinson,29.7,0.47,4.4,9.4,0.45,3.7,8.3,0.93,0.9,1,3.2,1.4,0.5,0.3,1,2.6,13.5,0
94,Thomas Bryant,24.9,0.58,5.3,9.1,0.41,0.8,2,0.74,1.9,2.5,7.2,1.8,0.5,1.1,1.2,2.2,13.2,0
650,Coby White,25.8,0.39,4.8,12.2,0.35,2,5.8,0.79,1.6,2,3.5,2.7,0.8,0.1,1.7,1.8,13.2,0
669,Christian Wood,21.4,0.57,4.6,8.2,0.39,0.9,2.3,0.74,2.9,3.9,6.3,1,0.5,0.9,1.4,1.6,13.1,0
82,Miles Bridges,30.7,0.42,4.9,11.6,0.33,1.5,4.6,0.81,1.6,2,5.6,1.8,0.6,0.7,1.5,2,13,0
552,Ricky Rubio,31,0.42,4.4,10.6,0.36,1.2,3.3,0.86,3,3.5,4.7,8.8,1.4,0.2,2.7,2.6,13,0
575,Marcus Smart,32,0.38,4.3,11.4,0.35,2.3,6.6,0.84,2.1,2.5,3.8,4.9,1.7,0.5,1.7,2.7,12.9,0
374,Kyle Kuzma,25,0.44,4.8,11,0.32,1.4,4.5,0.74,1.9,2.5,4.5,1.3,0.5,0.4,1.5,2.1,12.8,0
384,Damion Lee,29,0.42,4.3,10.4,0.36,1.7,4.9,0.87,2.2,2.6,4.9,2.7,1,0.1,1.4,2.4,12.7,0
376,Jeremy Lamb,28.1,0.45,4.7,10.4,0.34,1.2,3.4,0.84,2,2.4,4.3,2.1,1.2,0.5,1.1,2.3,12.5,0
151,Robert Covington,30.5,0.42,4.4,10.3,0.34,2.3,6.9,0.8,1.4,1.8,6.6,1.3,1.6,1.3,1.5,3.1,12.4,0
163,Seth Curry,24.6,0.5,4.4,9,0.45,2.3,5,0.83,1.3,1.5,2.3,1.9,0.6,0.1,1,1.8,12.4,0
314,De'Andre Hunter,32,0.41,4.4,10.8,0.36,1.7,4.8,0.76,1.7,2.3,4.5,1.8,0.7,0.3,1.6,2.9,12.3,0
232,Darius Garland,30.9,0.4,4.7,11.8,0.36,1.8,5,0.88,1.1,1.2,1.9,3.9,0.7,0.1,2.6,1.6,12.3,0
642,P.J. Washington,30.3,0.46,4.6,10.2,0.37,1.5,4,0.65,1.5,2.3,5.4,2.1,0.9,0.8,1.6,2.7,12.2,0
313,Kevin Huerter,31.4,0.41,4.5,10.9,0.38,2.3,6,0.83,0.9,1.1,4.1,3.8,0.9,0.5,1.6,2.5,12.2,0
594,Isaiah Thomas,23.1,0.41,4.4,10.7,0.41,2,4.7,0.82,1.6,1.9,1.7,3.7,0.3,0.2,1.9,1.9,12.2,0
613,Myles Turner,29.5,0.46,4.3,9.5,0.34,1.4,4,0.75,2,2.7,6.6,1.2,0.7,2.1,1.4,2.7,12.1,0
527,Taurean Prince,29,0.38,4.3,11.5,0.34,2.3,6.7,0.8,1.1,1.4,6,1.8,0.9,0.4,2,2.5,12.1,0
135,Brandon Clarke,22.4,0.62,5.1,8.3,0.36,0.4,1.1,0.76,1.5,1.9,5.9,1.4,0.6,0.8,0.9,1.7,12.1,0
225,Markelle Fultz,27.7,0.47,5,10.7,0.27,0.5,1.9,0.73,1.6,2.2,3.3,5.1,1.3,0.2,2,2,12.1,0
598,Tristan Thompson,30.2,0.51,5.1,9.9,0.39,0.2,0.4,0.62,1.7,2.8,10.1,2.1,0.6,0.9,1.8,2.2,12,0
394,Brook Lopez,26.7,0.44,4.3,9.9,0.31,1.5,4.8,0.84,1.9,2.2,4.6,1.5,0.7,2.4,1,2.4,12,0
248,Jerami Grant,26.6,0.48,4.3,8.9,0.39,1.4,3.5,0.75,2.1,2.8,3.5,1.2,0.7,0.8,0.9,2.2,12,0
308,Al Horford,30.2,0.45,4.8,10.6,0.35,1.5,4.2,0.76,0.9,1.2,6.8,4,0.8,0.9,1.2,2.1,11.9,0
323,Jonathan Isaac,28.8,0.47,4.6,9.8,0.34,0.9,2.8,0.78,1.8,2.3,6.8,1.4,1.6,2.3,1.4,2.4,11.9,0
522,Otto Porter Jr.,23.6,0.44,4.4,10,0.39,1.7,4.4,0.7,1.4,1.9,3.4,1.8,1.1,0.4,0.8,2.2,11.9,0
329,Reggie Jackson,24,0.41,4.3,10.5,0.39,1.8,4.7,0.83,1.5,1.7,3,4.1,0.4,0.2,1.6,1.9,11.9,0
27,Lonzo Ball,32.1,0.4,4.4,10.9,0.38,2.3,6.3,0.57,0.7,1.2,6.1,7,1.4,0.6,3.1,2,11.8,0
539,Glenn Robinson III,28.8,0.49,4.6,9.5,0.39,1.2,3.2,0.86,1.2,1.4,4.4,1.5,0.9,0.3,0.9,1.6,11.7,0
441,Paul Millsap,24.3,0.48,4.1,8.6,0.44,1.1,2.4,0.82,2.3,2.8,5.7,1.6,0.9,0.6,1.4,2.9,11.6,0
439,Patty Mills,22.5,0.43,3.9,9.1,0.38,2.3,6.1,0.87,1.5,1.7,1.6,1.8,0.8,0.1,0.8,1.6,11.6,0
60,Nemanja Bjelica,27.9,0.48,4.4,9.1,0.42,1.9,4.4,0.82,1,1.2,6.4,2.8,0.9,0.6,1.4,3,11.5,0
37,Aron Baynes,22.2,0.48,4.4,9.1,0.35,1.4,4,0.75,1.3,1.8,5.6,1.6,0.2,0.5,1.2,3.4,11.5,0
428,Jordan McRae,21.2,0.41,4,9.9,0.36,1.2,3.4,0.76,2.2,2.9,3.4,2.5,0.6,0.4,1.2,2,11.5,0
117,Wendell Carter Jr.,29.2,0.53,4.3,8,0.21,0.1,0.7,0.74,2.6,3.5,9.4,1.2,0.8,0.8,1.7,3.8,11.3,0
667,Justise Winslow,32,0.39,4.5,11.7,0.22,0.5,2.5,0.67,1.6,2.5,6.6,4,0.6,0.5,2.2,3.5,11.3,0
651,Derrick White,24.7,0.46,3.7,8.1,0.37,1.2,3.2,0.85,2.6,3.1,3.3,3.5,0.6,0.9,1.3,2.2,11.3,0
43,Malik Beasley,22,0.43,4.1,9.7,0.39,1.9,5,0.82,1,1.2,2.7,1.4,0.7,0.1,1,1.4,11.2,0
217,Bryn Forbes,25.1,0.42,3.8,9.2,0.39,2.3,6,0.83,1.2,1.4,2,1.7,0.5,0,0.9,1.8,11.2,0
7,Jarrett Allen,26.5,0.65,4.3,6.6,0,0,0.1,0.63,2.4,3.9,9.6,1.6,0.6,1.3,1.1,2.3,11.1,0
674,Cody Zeller,23.1,0.52,4.3,8.3,0.24,0.3,1.3,0.68,2.1,3.1,7.1,1.5,0.7,0.4,1.3,2.4,11.1,0
630,Dion Waiters,20.7,0.41,4.1,9.9,0.32,1.5,4.7,0.82,1.4,1.7,2.4,2,0.4,0.6,1.6,2.1,11.1,0
496,Cedi Osman,29.4,0.44,4.1,9.4,0.38,1.9,4.9,0.67,1,1.4,3.6,2.4,0.8,0.2,1.4,2.5,11,0
307,Rodney Hood,29.5,0.51,4.1,8.2,0.49,1.7,3.4,0.78,1,1.3,3.4,1.5,0.8,0.2,0.9,2.2,11,0
460,Mychal Mulder,29.1,0.39,3.7,9.6,0.31,2.3,7.4,0.75,1.3,1.7,3.3,1.1,0.3,0.1,0.7,2.9,11,0
1,Steven Adams,26.7,0.59,4.5,7.6,0.33,0,0,0.58,1.9,3.2,9.3,2.3,0.8,1.1,1.5,1.9,10.9,0
461,Dejounte Murray,25.6,0.46,4.5,9.7,0.37,0.6,1.7,0.8,1.4,1.7,5.8,4.1,1.7,0.3,1.9,2.2,10.9,0
509,Cameron Payne,22.9,0.49,4.1,8.5,0.52,1.9,3.6,0.86,0.8,0.9,3.9,3,1,0.3,1.4,2.5,10.9,0
577,Ish Smith,26.3,0.45,4.5,10.1,0.37,0.9,2.5,0.72,0.9,1.3,3.2,4.9,0.9,0.4,1.4,1.6,10.9,0
589,Jeff Teague,24.8,0.44,3.6,8.3,0.37,0.7,2,0.87,2.9,3.3,2.4,5.2,0.7,0.3,2,1.8,10.9,0
234,Rudy Gay,21.8,0.45,4,8.9,0.34,1.1,3.3,0.88,1.8,2,5.4,1.7,0.5,0.5,1.3,1.5,10.8,0
559,foreign_player,24.7,0.48,3.9,8.2,0.36,1.3,3.6,0.84,1.6,1.9,6.2,1.9,0.6,0.2,1.3,2.4,10.7,0
17,OG Anunoby,29.9,0.51,4.1,8.2,0.39,1.3,3.3,0.71,1,1.5,5.3,1.6,1.4,0.7,1.1,2.4,10.6,0
159,Jae Crowder,28.8,0.4,3.5,8.7,0.34,2.1,6.1,0.78,1.5,1.9,5.9,2.5,1.1,0.4,1.1,2.2,10.5,0
310,Danuel House Jr.,30.4,0.43,3.7,8.6,0.36,2,5.6,0.81,1.2,1.4,4.2,1.3,1.1,0.5,0.9,2.1,10.5,0
531,Cam Reddish,26.7,0.38,3.7,9.6,0.33,1.4,4.3,0.8,1.7,2.2,3.7,1.5,1.1,0.5,1.7,2.3,10.5,0
22,D.J. Augustin,24.9,0.4,3.2,8.1,0.35,1.2,3.5,0.89,2.8,3.2,2.1,4.6,0.6,0,1.5,1.3,10.5,0
92,Troy Brown Jr.,25.8,0.44,4,9,0.34,0.9,2.6,0.78,1.6,2,5.6,2.6,1.2,0.1,1.1,1.9,10.4,0
